merchant_id,product_id,user_id,transaction_id,amount,timestamp,location,payment_method,category,age,annual_income,city,customer_segment,preferred_categories,registration_date,product_name,product_category,price,rating,stock,catalog_merchant_id,merchant_name,merchant_category,region,commission_rate,hour,day_of_week,month,is_weekend,day_period,is_working_hours,transaction_ts,transaction_date,epoch_seconds,age_group,catalog_merchant_mismatch,transaction_rank,user_transaction_count,rolling_amount_7d,active_days_7d,is_active,seconds_since_previous,days_since_previous,historical_average_amount,excess_percent,suspicion_flags,is_suspicious
M00076,P02209,U00200,TX0107882,642.7,20240802172621,Le Havre,CARD,Health,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Standard Scale 2209,Health,202.93,3.5,67,M00076,HealthShop 76,Health,Pays de la Loire,0.0852,17,vendredi,août,0,Afternoon,1,2024-08-02T17:26:21.000Z,2024-08-02,1722619581,Senior,0,5,24,691.92,1,0,26107.0,0.3021643518518518,454.2775,41.477400928,0,0
M00435,P01893,U00200,TX0089000,9.15,20240820184024,Le Havre,PAYPAL,Food,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Essential Coffee Pack 1893,Food,9.69,2.7,287,M00435,FoodHub 435,Food,Auvergne-Rhône-Alpes,0.0394,18,mardi,août,0,Evening,0,2024-08-20T18:40:24.000Z,2024-08-20,1724179224,Senior,0,6,24,9.15,1,0,1559643.0,18.05142361111111,491.962,-98.140100252,0,0
M00600,P03332,U00200,TX0114582,91.51,20240830215444,Le Havre,PAYPAL,Beauty,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Premium Shampoo 3332,Beauty,81.84,3.7,262,M00600,BeautyWorld 600,Beauty,Nouvelle-Aquitaine,0.0397,21,vendredi,août,0,Evening,0,2024-08-30T21:54:44.000Z,2024-08-30,1725054884,Senior,0,7,24,91.51,1,0,875660.0,10.134953703703705,411.493333,-77.7614866,0,0
M00081,P02199,U00200,TX0079272,118.85,20240908222418,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Premium Board Game 2199,Toys,131.22,3.8,948,M00081,ToyHub 81,Toys,Auvergne-Rhône-Alpes,0.0137,22,dimanche,septembre,1,Night,0,2024-09-08T22:24:18.000Z,2024-09-08,1725834258,Senior,0,8,24,118.85,1,0,779374.0,9.020532407407408,365.781429,-67.507918506,1,0
M00140,P04993,U00200,TX0082295,229.89,20240913131854,Le Havre,CARD,Clothing,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Premium Jeans 4993,Clothing,253.26,3.4,1095,M00140,TrendyWear 140,Clothing,Nouvelle-Aquitaine,0.0711,13,vendredi,septembre,0,Afternoon,1,2024-09-13T13:18:54.000Z,2024-09-13,1726233534,Senior,0,9,24,348.74,2,0,399276.0,4.62125,334.915,-31.358702954,0,0
M00051,P04575,U00200,TX0079615,67.53,20240916124518,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Classic Doll 4575,Toys,33.37,3.7,198,M00051,ToyLand 51,Toys,Grand Est,0.0783,12,lundi,septembre,0,Afternoon,1,2024-09-16T12:45:18.000Z,2024-09-16,1726490718,Senior,0,10,24,297.42,2,0,257184.0,2.9766666666666666,323.245556,-79.108761514,0,0
M00372,P00748,U00200,TX0083669,23.43,20240927144536,Le Havre,CARD,Clothing,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Elite T-Shirt 748,Clothing,24.05,2.1,1084,M00372,ClothingHub 372,Clothing,Ile-de-France,0.0729,14,vendredi,septembre,0,Afternoon,1,2024-09-27T14:45:36.000Z,2024-09-27,1727448336,Senior,0,11,24,23.43,1,0,957618.0,11.083541666666669,297.674,-92.128973306,0,0
M00333,P04175,U00200,TX0027795,107.31,20241003182440,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Pro Board Game 4175,Toys,104.79,3.2,962,M00333,ToyHub 333,Toys,Nouvelle-Aquitaine,0.0635,18,jeudi,octobre,0,Evening,0,2024-10-03T18:24:40.000Z,2024-10-03,1727979880,Senior,0,12,24,130.74,2,0,531544.0,6.15212962962963,272.742727,-60.655229498,0,0
M00449,P03510,U00200,TX0092724,54.09,20241004084212,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Elite Building Blocks 3510,Toys,51.9,1.4,190,M00449,ToyHub 449,Toys,Occitanie,0.0378,8,vendredi,octobre,0,Morning,0,2024-10-04T08:42:12.000Z,2024-10-04,1728031332,Senior,0,13,24,184.83,3,0,51452.0,0.5955092592592592,258.956667,-79.112335424,0,0
M00554,P01830,U00200,TX0042715,1854.53,20241004221456,Le Havre,CARD,Automotive,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Premium Dash Cam 1830,Automotive,556.02,3.4,1147,M00554,MotorHub 554,Automotive,Auvergne-Rhône-Alpes,0.0458,22,vendredi,octobre,0,Night,0,2024-10-04T22:14:56.000Z,2024-10-04,1728080096,Senior,0,14,24,2015.93,2,0,48764.0,0.5643981481481481,243.197692,662.560690749,2,1
M00544,P01885,U00200,TX0111227,169.37,20241018181324,Le Havre,CARD,Automotive,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Classic Roof Rack 1885,Automotive,180.69,2.7,1182,M00544,AutoCenter 544,Automotive,Occitanie,0.0282,18,vendredi,octobre,0,Evening,0,2024-10-18T18:13:24.000Z,2024-10-18,1729275204,Senior,0,15,24,169.37,1,0,1195108.0,13.832268518518518,358.292857,-52.728613845,0,0
M00433,P02072,U00200,TX0077360,1348.3,20241116074302,Le Havre,CARD,Automotive,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Elite Roof Rack 2072,Automotive,1495.83,4.8,528,M00433,AutoShop 433,Automotive,Grand Est,0.0138,7,samedi,novembre,1,Morning,0,2024-11-16T07:43:02.000Z,2024-11-16,1731742982,Senior,0,16,24,1348.3,1,0,2467778.0,28.56224537037037,345.698,290.022505192,0,0
M00138,P03544,U00200,TX0022625,312.23,20241119193903,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Classic Toy Car 3544,Toys,139.55,4.1,1187,M00138,PlayShop 138,Toys,Provence-Alpes-Côte d'Azur,0.0972,19,mardi,novembre,0,Evening,0,2024-11-19T19:39:03.000Z,2024-11-19,1732045143,Senior,0,17,24,1660.53,2,0,302161.0,3.4972337962962965,408.360625,-23.540620499,0,0
M00452,P00176,U00200,TX0118789,61.34,20241122000925,Le Havre,PAYPAL,Beauty,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Essential Serum 176,Beauty,56.52,1.0,373,M00452,BeautyWorld 452,Beauty,Grand Est,0.0969,0,vendredi,novembre,0,Night,0,2024-11-22T00:09:25.000Z,2024-11-22,1732234165,Senior,0,18,24,1721.87,3,0,189022.0,2.1877546296296297,402.705882,-84.768039718,1,0
M00600,P05435,U00200,TX0122963,280.34,20241205112202,Le Havre,CARD,Beauty,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Essential Perfume 5435,Beauty,150.01,5.0,601,M00600,BeautyWorld 600,Beauty,Nouvelle-Aquitaine,0.0397,11,jeudi,décembre,0,Morning,1,2024-12-05T11:22:02.000Z,2024-12-05,1733397722,Senior,0,19,24,280.34,1,0,1163557.0,13.467094907407407,383.741111,-26.945539072,0,0
M00183,P00873,U00200,TX0009731,839.0,20241215200721,Le Havre,CARD,Automotive,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Premium Car Parts 873,Automotive,887.17,2.8,773,M00183,CarParts 183,Automotive,Nouvelle-Aquitaine,0.0763,20,dimanche,décembre,1,Evening,0,2024-12-15T20:07:21.000Z,2024-12-15,1734293241,Senior,0,20,24,839.0,1,0,895519.0,10.36480324074074,378.298947,121.782272103,0,0
M00138,P00591,U00200,TX0015497,152.08,20241225185703,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Classic Doll 591,Toys,140.27,2.7,584,M00138,PlayShop 138,Toys,Provence-Alpes-Côte d'Azur,0.0972,18,mercredi,décembre,0,Evening,0,2024-12-25T18:57:03.000Z,2024-12-25,1735153023,Senior,0,21,24,152.08,1,0,859782.0,9.951180555555556,401.334,-62.106375239,0,0
M00411,P03190,U00200,TX0016060,300.27,20241227082817,Le Havre,PAYPAL,Sports,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Classic Backpack 3190,Sports,292.8,1.7,553,M00411,SportZone 411,Sports,Grand Est,0.0322,8,vendredi,décembre,0,Morning,0,2024-12-27T08:28:17.000Z,2024-12-27,1735288097,Senior,0,22,24,452.35,2,0,135074.0,1.5633564814814815,389.464762,-22.901882456,0,0
M00023,P04828,U00200,TX0012745,35.47,20241228184016,,CRYPTO,Food,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Standard Tea Set 4828,Food,37.46,2.5,836,M00023,GourmetShop 23,Food,Bretagne,0.0684,18,samedi,décembre,1,Evening,0,2024-12-28T18:40:16.000Z,2024-12-28,1735411216,Senior,0,23,24,487.82,3,0,123119.0,1.424988425925926,385.410455,-90.796824648,1,0
M00591,P05353,U00200,TX0031039,34.11,20250607200201,Le Havre,CARD,Toys,78,67232.13,Le Havre,Premium,"[""Toys"",""Beauty"",""Automotive""]",20230802,Essential Action Figure 5353,Toys,35.34,2.1,542,M00591,ToyLand 591,Toys,Ile-de-France,0.0995,20,samedi,juin,1,Evening,0,2025-06-07T20:02:01.000Z,2025-06-07,1749326521,Senior,0,24,24,34.11,1,0,13915305.0,161.05677083333333,370.195652,-90.785953369,0,0
M00152,P04996,U00201,TX0117418,87.03,20250708105116,Rennes,CARD,Beauty,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Essential Serum 4996,Beauty,32.02,1.7,727,M00152,GlowShop 152,Beauty,Bretagne,0.0774,10,mardi,juillet,0,Morning,1,2025-07-08T10:51:16.000Z,2025-07-08,1751971876,Jeune,0,1,8,87.03,1,0,,,,,0,0
M00465,P01581,U00201,TX0076755,150.35,20250804145506,Rennes,PAYPAL,Clothing,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Standard Jeans 1581,Clothing,151.41,3.6,276,M00465,StyleShop 465,Clothing,Hauts-de-France,0.0943,14,lundi,août,0,Afternoon,1,2025-08-04T14:55:06.000Z,2025-08-04,1754319306,Jeune,0,2,8,150.35,1,0,2347430.0,27.169328703703705,87.03,72.75652074,0,0
M00135,P05126,U00201,TX0096550,85.95,20250805132147,Rennes,PAYPAL,Beauty,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Essential Serum 5126,Beauty,82.6,3.9,120,M00135,CosmeticHub 135,Beauty,Nouvelle-Aquitaine,0.049,13,mardi,août,0,Afternoon,1,2025-08-05T13:21:47.000Z,2025-08-05,1754400107,Jeune,0,3,8,236.3,2,0,80801.0,0.9351967592592592,118.69,-27.584463729,0,0
M00063,P01384,U00201,TX0106248,13.3,20250823102048,Rennes,CASH,Books,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Standard Novel 1384,Books,14.18,3.7,1109,M00063,BookCorner 63,Books,Ile-de-France,0.0213,10,samedi,août,1,Morning,1,2025-08-23T10:20:48.000Z,2025-08-23,1755944448,Jeune,0,4,8,13.3,1,0,1544341.0,17.87431712962963,107.776667,-87.659666633,0,0
M00152,P03446,U00201,TX0110471,78.49,20250828103929,Rennes,CARD,Beauty,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Standard Shampoo 3446,Beauty,80.17,3.7,328,M00152,GlowShop 152,Beauty,Bretagne,0.0774,10,jeudi,août,0,Morning,1,2025-08-28T10:39:29.000Z,2025-08-28,1756377569,Jeune,0,5,8,91.79,2,0,433121.0,5.012974537037037,84.1575,-6.734396816,0,0
M00311,P05513,U00201,TX0077734,8.06,20251004070138,Rennes,CARD,Beauty,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Essential Serum 5513,Beauty,7.35,3.5,226,M00311,CosmeticHub 311,Beauty,Hauts-de-France,0.0276,7,samedi,octobre,1,Morning,0,2025-10-04T07:01:38.000Z,2025-10-04,1759561298,Jeune,0,6,8,8.06,1,0,3183729.0,36.84871527777778,83.024,-90.29196377,0,0
M00074,P03096,U00201,TX0134033,194.33,20251012123728,Rennes,CARD,Clothing,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Premium Dress 3096,Clothing,200.13,3.4,147,M00074,StyleShop 74,Clothing,Occitanie,0.0512,12,dimanche,octobre,1,Afternoon,1,2025-10-12T12:37:28.000Z,2025-10-12,1760272648,Jeune,0,7,8,194.33,1,0,711350.0,8.233217592592593,70.53,175.528144052,0,0
M00107,P03427,U00201,TX0107116,14.01,20251015113004,Paris,CARD,Books,16,27820.69,Rennes,Standard,"[""Books"",""Beauty"",""Home & Garden"",""Clothing""]",20241016,Classic Novel 3427,Books,13.13,3.3,77,M00107,BookHaven 107,Books,Ile-de-France,0.0288,11,mercredi,octobre,0,Morning,1,2025-10-15T11:30:04.000Z,2025-10-15,1760527804,Jeune,0,8,8,208.34,2,0,255156.0,2.953194444444444,88.215714,-84.118475763,0,0
M00396,P04559,U00239,TX0056717,57.01,20240901162245,Toulouse,CARD,Books,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Pro Cookbook 4559,Books,61.53,4.6,824,M00396,BookHaven 396,Books,Nouvelle-Aquitaine,0.0702,16,dimanche,septembre,1,Afternoon,1,2024-09-01T16:22:45.000Z,2024-09-01,1725207765,Jeune,0,1,7,57.01,1,0,,,,,0,0
M00299,P01631,U00239,TX0061643,119.4,20240904164212,Lyon,CARD,Books,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Classic Novel 1631,Books,60.77,3.0,191,M00299,ReadMore 299,Books,Ile-de-France,0.0918,16,mercredi,septembre,0,Afternoon,1,2024-09-04T16:42:12.000Z,2024-09-04,1725468132,Jeune,0,2,7,176.41,2,0,260367.0,3.0135069444444444,57.01,109.436940888,0,0
M00485,P05004,U00239,TX0135883,10.21,20240916215942,Toulouse,CARD,Beauty,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Classic Perfume 5004,Beauty,9.26,2.6,603,M00485,BeautyWorld 485,Beauty,Auvergne-Rhône-Alpes,0.0141,21,lundi,septembre,0,Evening,0,2024-09-16T21:59:42.000Z,2024-09-16,1726523982,Jeune,0,3,7,10.21,1,0,1055850.0,12.22048611111111,88.205,-88.424692478,0,0
M00153,P02007,U00239,TX0054632,46.85,20240924205129,Toulouse,CARD,Books,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Classic Atlas 2007,Books,45.59,3.6,426,M00153,LibraryShop 153,Books,Provence-Alpes-Côte d'Azur,0.0376,20,mardi,septembre,0,Evening,0,2024-09-24T20:51:29.000Z,2024-09-24,1727211089,Jeune,0,4,7,46.85,1,0,687107.0,7.952627314814815,62.206667,-24.686529179,0,0
M00045,P04452,U00239,TX0061966,26.52,20250104073942,Toulouse,PAYPAL,Books,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Standard Comic Book 4452,Books,24.91,3.0,708,M00045,BookCorner 45,Books,Ile-de-France,0.0184,7,samedi,janvier,1,Morning,0,2025-01-04T07:39:42.000Z,2025-01-04,1735976382,Jeune,0,5,7,26.52,1,0,8765293.0,101.45015046296297,58.3675,-54.563755515,0,0
M00150,P02413,U00239,TX0078944,29.66,20250114144556,Toulouse,CRYPTO,Toys,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Elite Action Figure 2413,Toys,27.66,2.5,95,M00150,PlayShop 150,Toys,Hauts-de-France,0.0238,14,mardi,janvier,0,Afternoon,1,2025-01-14T14:45:56.000Z,2025-01-14,1736865956,Jeune,0,6,7,29.66,1,0,889574.0,10.29599537037037,51.998,-42.95934459,1,0
M00391,P02407,U00239,TX0064790,153.02,20250131111123,Toulouse,CARD,Books,20,56018.35,Toulouse,Standard,"[""Books""]",20240615,Premium Textbook 2407,Books,46.33,3.8,754,M00391,BookHaven 391,Books,Ile-de-France,0.0789,11,vendredi,janvier,0,Morning,1,2025-01-31T11:11:23.000Z,2025-01-31,1738321883,Jeune,0,7,7,153.02,1,0,1455927.0,16.851006944444446,48.275,216.97566028,0,0
M00172,P04582,U00259,TX0076482,54.26,20240613201325,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Essential T-Shirt 4582,Clothing,48.94,1.9,1028,M00172,FashionStore 172,Clothing,Hauts-de-France,0.0305,20,jeudi,juin,0,Evening,0,2024-06-13T20:13:25.000Z,2024-06-13,1718309605,Adulte,0,1,16,54.26,1,0,,,,,0,0
M00565,P03948,U00259,TX0092836,62.34,20240621150512,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Standard Jeans 3948,Clothing,68.7,2.9,778,M00565,ClothingHub 565,Clothing,Ile-de-France,0.0396,15,vendredi,juin,0,Afternoon,1,2024-06-21T15:05:12.000Z,2024-06-21,1718982312,Adulte,0,2,16,62.34,1,0,672707.0,7.785960648148148,54.26,14.891264283,0,0
M00096,P02274,U00259,TX0081200,195.95,20240621194651,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Premium Jeans 2274,Clothing,59.73,2.7,1094,M00096,StyleShop 96,Clothing,Nouvelle-Aquitaine,0.0823,19,vendredi,juin,0,Evening,0,2024-06-21T19:46:51.000Z,2024-06-21,1718999211,Adulte,0,3,16,258.29,1,0,16899.0,0.1955902777777777,58.3,236.106346484,0,0
M00260,P03843,U00259,TX0020809,62.04,20240625192756,Lille,CARD,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Elite Sneakers 3843,Clothing,34.37,3.0,1160,M00260,TrendyWear 260,Clothing,Ile-de-France,0.0549,19,mardi,juin,0,Evening,0,2024-06-25T19:27:56.000Z,2024-06-25,1719343676,Adulte,0,4,16,320.33,2,0,344465.0,3.986863425925926,104.183333,-40.451127629,0,0
M00353,P00556,U00259,TX0002306,92.55,20240627095142,Reims,BANK_TRANSFER,Toys,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Pro Action Figure 556,Toys,96.49,3.1,974,M00353,ToyHub 353,Toys,Auvergne-Rhône-Alpes,0.0558,9,jeudi,juin,0,Morning,1,2024-06-27T09:51:42.000Z,2024-06-27,1719481902,Adulte,0,5,16,412.88,3,0,138226.0,1.5998379629629629,93.6475,-1.171947996,0,0
M00162,P02786,U00259,TX0067901,156.85,20240706154702,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Elite T-Shirt 2786,Clothing,85.8,1.4,384,M00162,TrendyWear 162,Clothing,Ile-de-France,0.0465,15,samedi,juillet,1,Afternoon,1,2024-07-06T15:47:02.000Z,2024-07-06,1720280822,Adulte,0,6,16,156.85,1,0,798920.0,9.246759259259258,93.428,67.883289806,0,0
M00276,P04245,U00259,TX0055402,121.02,20240709190927,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Pro Dress 4245,Clothing,119.15,2.6,386,M00276,StyleShop 276,Clothing,Ile-de-France,0.0275,19,mardi,juillet,0,Evening,0,2024-07-09T19:09:27.000Z,2024-07-09,1720552167,Adulte,0,7,16,277.87,2,0,271345.0,3.1405671296296296,103.998333,16.367249848,0,0
M00172,P00887,U00259,TX0089955,241.48,20240714185425,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Classic Dress 887,Clothing,83.62,2.1,611,M00172,FashionStore 172,Clothing,Hauts-de-France,0.0305,18,dimanche,juillet,1,Evening,0,2024-07-14T18:54:25.000Z,2024-07-14,1720983265,Adulte,0,8,16,362.5,2,0,431098.0,4.989560185185185,106.43,126.890914216,0,0
M00162,P05700,U00259,TX0120445,33.57,20240716115738,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Standard Dress 5700,Clothing,33.49,3.3,637,M00162,TrendyWear 162,Clothing,Ile-de-France,0.0465,11,mardi,juillet,0,Morning,1,2024-07-16T11:57:38.000Z,2024-07-16,1721131058,Adulte,0,9,16,396.07,3,0,147793.0,1.7105671296296296,123.31125,-72.776206551,0,0
M00416,P05273,U00259,TX0046432,290.87,20240729202622,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Standard Dress 5273,Clothing,289.06,3.2,554,M00416,StyleShop 416,Clothing,Bretagne,0.0849,20,lundi,juillet,0,Evening,0,2024-07-29T20:26:22.000Z,2024-07-29,1722284782,Adulte,0,10,16,290.87,1,0,1153724.0,13.353287037037036,113.34,156.634903829,0,0
M00325,P03695,U00259,TX0115022,226.76,20240829102125,Lille,PAYPAL,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Classic Dress 3695,Clothing,239.31,4.4,521,M00325,StyleShop 325,Clothing,Ile-de-France,0.0138,10,jeudi,août,0,Morning,1,2024-08-29T10:21:25.000Z,2024-08-29,1724926885,Adulte,0,11,16,226.76,1,0,2642103.0,30.57989583333333,131.093,72.976436576,0,0
M00337,P01209,U00259,TX0128383,595.51,20240903164628,Lille,CARD,Home & Garden,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Elite Cookware Set 1209,Home & Garden,578.08,4.4,696,M00337,DecorShop 337,Home & Garden,Nouvelle-Aquitaine,0.0746,16,mardi,septembre,0,Afternoon,1,2024-09-03T16:46:28.000Z,2024-09-03,1725381988,Adulte,0,12,16,822.27,2,0,455103.0,5.2673958333333335,139.79,326.00329065,1,0
M00384,P05577,U00259,TX0126920,304.67,20240903210523,Lille,CASH,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Premium Sneakers 5577,Clothing,288.75,4.8,815,M00384,StyleShop 384,Clothing,Ile-de-France,0.0874,21,mardi,septembre,0,Evening,0,2024-09-03T21:05:23.000Z,2024-09-03,1725397523,Adulte,0,13,16,1126.94,2,0,15535.0,0.1798032407407407,177.766667,71.387586403,0,0
M00480,P04667,U00259,TX0135220,69.06,20240904082738,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Classic Jeans 4667,Clothing,63.3,3.0,823,M00480,ClothingHub 480,Clothing,Occitanie,0.0722,8,mercredi,septembre,0,Morning,0,2024-09-04T08:27:38.000Z,2024-09-04,1725438458,Adulte,0,14,16,1196.0,3,0,40935.0,0.4737847222222222,187.528462,-63.173590151,0,0
M00393,P00741,U00259,TX0053811,303.59,20240904221326,Lille,BANK_TRANSFER,Sports,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Standard Dumbbells 741,Sports,295.29,3.9,540,M00393,SportHub 393,Sports,Ile-de-France,0.099,22,mercredi,septembre,0,Night,0,2024-09-04T22:13:26.000Z,2024-09-04,1725488006,Adulte,0,15,16,1499.59,3,0,49548.0,0.5734722222222223,179.066429,69.540433511,1,0
M00248,P04377,U00259,TX0061043,222.31,20240908101320,Lille,BANK_TRANSFER,Clothing,26,64142.22,Lille,Premium,"[""Clothing""]",20240917,Standard Jeans 4377,Clothing,243.64,4.1,1040,M00248,ClothingHub 248,Clothing,Auvergne-Rhône-Alpes,0.0373,10,dimanche,septembre,1,Morning,1,2024-09-08T10:13:20.000Z,2024-09-08,1725790400,Adulte,0,16,16,1495.14,3,0,302394.0,3.499930555555556,187.368,18.648862132,0,0
M00368,P00526,U00271,TX0087709,210.64,20241202204324,Lille,PAYPAL,Sports,46,60818.99,Lille,Premium,"[""Health"",""Sports""]",20250913,Standard Dumbbells 526,Sports,198.41,3.3,1021,M00368,SportHub 368,Sports,Auvergne-Rhône-Alpes,0.0548,20,lundi,décembre,0,Evening,0,2024-12-02T20:43:24.000Z,2024-12-02,1733172204,Age Moyen,0,1,30,210.64,1,0,,,,,0,0
M00533,P04085,U00271,TX0131738,226.89,20241207111847,Lille,CASH,Toys,46,60818.99,Lille,Premium,"[""Health"",""Sports""]",20250913,Standard Puzzle 4085,Toys,121.93,3.4,804,M00533,ToyLand 533,Toys,Hauts-de-France,0.0203,11,samedi,décembre,1,Morning,1,2024-12-07T11:18:47.000Z,2024-12-07,1733570327,Age Moyen,0,2,30,437.53,2,0,398123.0,4.607905092592593,210.64,7.714584125,0,0
M00563,P05696,U00271,TX0108678,49.45,20241222094347,Lille,PAYPAL,Toys,46,60818.99,Lille,Premium,"[""Health"",""Sports""]",20250913,Standard Building Blocks 5696,Toys,49.6,4.2,627,M00563,ToyLand 563,Toys,,0.0811,9,dimanche,décembre,1,Morning,1,2024-12-22T09:43:47.000Z,2024-12-22,1734860627,Age Moyen,0,3,30,49.45,1,0,1290300.0,14.93402777777778,218.765,-77.395835714,0,0
M00075,P00681,U00271,TX0111565,191.24,20241222143457,Lille,PAYPAL,Health,46,60818.99,Lille,Premium,"[""Health"",""Sports""]",20250913,Classic Vitamins 681,Health,198.64,4.7,175,M00075,HealthHub 75,Health,Ile-de-France,0.0469,14,dimanche,décembre,1,Afternoon,1,2024-12-22T14:34:57.000Z,2024-12-22,1734878097,Age Moyen,0,4,30,240.69,1,0,17470.0,0.2021990740740741,162.326667,17.811819545,0,0
M00549,P00640,U00271,TX0095873,231.44,20241225015112,Lille,PAYPAL,Sports,46,60818.99,Lille,Premium,"[""Health"",""Sports""]",20250913,Essential Bicycle Helmet 640,Sports,237.64,3.3,42,M00549,ActiveWear 549,Sports,Occitanie,0.0813,1,mercredi,décembre,0,Night,0,2024-12-25T01:51:12.000Z,2024-12-25,1735091472,Age Moyen,0,5,30,472.13,2,0,213375.0,2.469618055555556,169.555,36.498481319,1,0
M00057,P01568,U00271,TX0059592,216.32,20241226180130,Lille,PAYPAL,Sports,46,60818.99,Lille,Premium,"[""Health"",""Sports""]",20250913,Classic Running Shoes 1568,Sports,194.09,2.7,1096,M00057,SportZone 57,Sports,Auvergne-Rhône-Alpes,0.0294,18,jeudi,décembre,0,Evening,0,2024-12-26T18:01:30.000Z,2024-12-26,1735236090,Age Moyen,0,6,30,688.45,3,0,144618.0,1.6738194444444443,181.932,18.901567619,0,0
